Conference_ID,Conference_Type,Conference_Title,Conference_Country,Conference_City,Year,Conference_Theme,Person,Organization,Organization_Country,Organization_Region
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Alianza Latinoamericana para la Familia,Venezuela,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Elpis Centre,Trinidad and Tobago,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Fundacion Jamie Guzman,Chile,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Jamaica Coalition for a Healthy Society,Jamaica,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Red Familia,Mexico,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Red Hispanoamerica,Mexico,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Unidos por la Vida,Colombia,Latin America/Caribbean
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Louise Kirk,Alive to the World ,United Kingdom,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Alliance Defending Freedom,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,American Alliance of Jews and Christians,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,"American Society for the Defense of Tradition, Family and Property ",United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Associazione per La Difesa dei Valori Cristiani – Luci sull’Est,Italy,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Robert Clark,Attorney General of Australia,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Barbwire,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Beverly LaHaye Institute of Concerned Women for America,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Bioethics Defense Fund,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Angela Lanfranchi,Breast Cancer Prevention Institute,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Raymond Leo Burke,Catholic Church,Vatican,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Caucus for America,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Christian Broadcasting Network,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Christian Concern ,United Kingdom,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Christian Film and Television Commission,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,CitizenGo,Spain,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Columbia Institute,Italy,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Warwick Marsh,Dads4Kids Fatherhood Foundation,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Droit de Naitre,France,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Peter Stevens,Family Council of Victoria,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Family First Foundation,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Paul Hanrahan,Family Life International,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Family Watch International - FWI,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Federation Pro Europa Christiana ,Belgium,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Fellowship of St. James,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,"French Society for Tradition, Family and Property",France,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,GrassTopsUSA,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Heartbeat International,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Tanya O'Brien,Helpers of God's Precious Infants,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,His Servants,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Larry Jacobs,"Howard Center for Family, Religion, and Society",United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,"Howard Center for Family, Religion, and Society",United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Mike Huckabee,Independent Expert,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Institute for Family Policies,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Institute for Judaism and Civilization in Melbourne,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Let Freedom Ring,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Liberty Counsel,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,MARRI: Marriage and Religion Research Institute,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Bernie Finn,Member of Parliament - Australia,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Kevin Andrews,Member of Parliament - Australia,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Tom Delay,Member of Parliament - U.S.,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,National Association of Catholic Families,United Kingdom,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,National Center on Sexual Exploitation,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,National Organization for Marriage,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Novae Terrae Foundation,Italy,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Pontifical Council for Family and Life,Vatican,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Population Research Institute,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Priests for Life,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,REAL Women of Canada,Canada,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Religious Freedom Coalition,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",Margaret Tighe,Right to Life Australia,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Schreeuw om Leven,Netherlands,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Society for the Protection of Unborn Children,United Kingdom,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,United Families International,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Vicar St. Mary's Anglican Church,Australia,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Vision America Action,United States,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Westminster Diocese,United Kingdom,The West
R2014E,Conference,WCF Regional Conference,Australia,Melbourne,2014,"Life, Family, and Freedom in Australia",,Worldwide Organization for Women ,United Kingdom,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Culure of Life Africa,Nigeria,Africa
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Education for Life-Kenya,Kenya,Africa
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Family Policy Institute,South Africa,Africa
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Foundation for African Cultural Heritage - FACH,Nigeria,Africa
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"International Federation ""Right to Life""",Philippines,Asia/Pacific
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Islamic Consultative Council,Iran,Asia/Pacific
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,People's University of China,China,Asia/Pacific
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Academy of Sciences of Georgia,Georgia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Center for Dialogue and Cooperation Association,Romania,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Yakunina Natalia Viktorovna,Center for National Glory,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Central Spiritul Board of Muslims,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Kirill,Chief Rabbi of the Russian Federation,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"Commission for Social work, Family and Maternity",Kazakhstan,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,DVERI,Serbia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Family Center of Croatia,Croatia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Federation of Jewish Communities,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Foundation of St. Andrew the First-Called,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Innopolis Foundation ,Poland,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Inter-Parliamentary Orthodox Assembly,Greece,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Inter-Parliamentary Orthodox Assembly,Montenegro,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Inter-Parliamentary Orthodox Assembly,Romania,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Inter-Parliamentary Orthodox Assembly,Serbia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"International Festival ""For Life""",Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Istanbul University,Turkey,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Large Families of the Republic of Tatarstan,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Marital Meetings Orthodox Center,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Herge Prolet,Ministry for International Relations,Hungary,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Ministry of Education and Science,Georgia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Moscow Lomonosov State University ,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"NGO ""Strong Families""",Kazakhstan,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Observatory Council of the Demographic Development Fund of Georgia,Georgia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Open Hearts Charitable Foundation,Belarus,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Parental Committee of Ukraine,Ukraine,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"Patriarchal Commission on Family, Maternity and Childhood Protection of the Russian Orthodox Church",Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,ProValori Media Association,Romania,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"Public Foundation ""Healthy Country""",Kyrgyzstan,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Dragunkina Zinaida Fedorovna,Russian Academy of Education,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Russian Academy of Natural Sciences,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Russian Orthodox Church,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Safe Internet League,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Sanctity of Motherhood Foundation,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"SPU ""Center for Support of Family, Motherhood and Childhood"" Pokrov ”",Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,St. Basil the Great Charity,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,St. Joseph Institute,Czech Republic,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,St. Petersburg State University,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Ukrainian Orthodox Church,Ukraine,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,World Coalition for Family Protection in Russia,Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,World Coalition for the Protection of the Traditional Family,Poland,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"World Public Forum ""Dialogue of Civilizations""",Russia,Post-Soviet
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Alianza Latinoamericana para la Familia,Venezuela,Latin America/Caribbean
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"Center for Bioethics, Personality, and Family",Argentina,Latin America/Caribbean
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,International Public Policy and Family Policy Observatory,Argentina,Latin America/Caribbean
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,International Youth Alliance,Mexico,Latin America/Caribbean
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Association for the Defense of School Education,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Associazione per La Difesa dei Valori Cristiani – Luci sull’Est,Italy,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Austrian Freedom Party,Austria,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Beverly LaHaye Institute of Concerned Women for America,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Bow Group,United Kingdom,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Austin Ruse,C-FAM,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,C-FAM ,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Christian Broadcasting Network,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,CitizenGo,Spain,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,CitizenGo,Spain,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Don Feder,Don Feder Associates,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,"Endeavour Forum, Inc.",Australia,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,European Association for Demographic Research,Norway,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,European Institute for Family Education,France,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,European Life Network,Ireland,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Family Watch International - FWI,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Home School Legal Defense Association,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Institute for Intercultural Dialogue Dynamics,Belgium,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Leadership Institute,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,LifeSiteNews.com,Canada,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,MovieGuide,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,National Association of Catholic Families,United Kingdom,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,Peter Westmore,National Civic Council,Australia,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,National Organization for Marriage,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Neocatechumenal Path,Spain,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,NGO for Life,Italy,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Novae Terrae Foundation,Italy,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Personhood USA,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Pontifical Council for Family Affiars,Vatican,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Power of Mothers,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Provita Associazionne,Italy,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,REAL Women of Canada,Canada,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Religious Freedom Coalition,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,Sorbonne University Institute of Demography,France,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,World Congress of Families,United States,The West
R2014F,Conference,WCF Regional Conference,Russia,Moscow,2014,International Forum on Large Families,,World Congress of Families - France,France,The West
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Mila Todorovic,Center for Reproductive Ethics,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Dragana Dinic,Demographic Society Survival,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Nemanja Zaric,DVERI,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Predrag Mitrovic,DVERI,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Vladimir Dimitrijevic,DVERI,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Goran Damjanovic,Family Defence Center,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Vaso Mijanovic,General Hospital Trebinje,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Levan Vasadze,Georgian Demographic Society,Georgia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Misa Djurkovic,Institute for European Studies,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Bosko Obradovic,Member of Parliament - Serbia,Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Zoran Jovanovic,"NGO ""Who Is Poisoning Our Children?""",Serbia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Alexey Komov,World Congress of Families - Russia,Russia,Post-Soviet
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Brian Brown,National Organization for Marriage,United States,The West
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Luca Volonte,Novae Terrae Foundation,Italy,The West
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Don Feder,World Congress of Families,United States,The West
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Fabrice Sorlin,World Congress of Families - France,France,The West
R2015B,Conference,WCF Regional Conference,Serbia,Belgrade,2015,,Srdjan Nogo,,,
R2015D,Conference,WCF Regional Conference,Georgia,Tblisi,2015,Natural Family Values in the Modern World,,Foundation of St. Andrew the First-Called,Russia,Post-Soviet
R2015D,Conference,WCF Regional Conference,Georgia,Tblisi,2015,Natural Family Values in the Modern World,,Georgian Orthodox Church,Georgia,Post-Soviet
R2015D,Conference,WCF Regional Conference,Georgia,Tblisi,2015,Natural Family Values in the Modern World,,Sanctity of Motherhood Foundation,Russia,Post-Soviet
R2015D,Conference,WCF Regional Conference,Georgia,Tblisi,2015,Natural Family Values in the Modern World,,World Congress of Families - Russia,Russia,Post-Soviet
R2015D,Conference,WCF Regional Conference,Georgia,Tblisi,2015,Natural Family Values in the Modern World,,World Congress of Families,United States,The West
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,Evangelical Alliance of Kenya,Kenya,Africa
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,First Lady of Kenya,Kenya,Africa
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,Kenya Conference of Catholic Bishops,Kenya,Africa
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,Kenyan Christian Professionals Forum ,Kenya,Africa
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,National Council of Churches in Kenya,Kenya,Africa
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,Family Watch International - FWI,United States,The West
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,National Organization for Marriage,United States,The West
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,World Congress of Families,United States,The West
R2015E,Conference,WCF Regional Conference,Kenya,Nairobi,2015,International Day of the Family,,World Youth Alliance,United States,The West
R2015F,Conference,WCF Regional Conference,Moldova,Chișinău,2015,,,International Congress of Industrialists and Entrepreneurs,Russia,Post-Soviet
R2015F,Conference,WCF Regional Conference,Moldova,Chișinău,2015,,,National Front,France,The West
R2015F,Conference,WCF Regional Conference,Moldova,Chișinău,2015,,,World Congress of Families,United States,The West
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Katalin Novák,"Minister of State for Family, Youth and International Affair",Hungary,Post-Soviet
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Neydy Casillas,Alliance Defending Freedom,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Marcelo Bartolini,Early Institute,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Fundacion Miguel Palomar y Vizcarra,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Raquel Jimenez,Member of Parliament - Mexico,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Julio Rosas,Member of Parliament - Peru,Peru,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Milton Enriquez,Ministry of Home Affairs,Panama,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Isabel Maria Salazar,Partido Social Cristiano,Ecuador,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Political Network for Values,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Carlos Polo,Population Research Institute,Peru,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Primero por Guatemala,Guatemala,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,Rodrigo Ivan Cortes,Red de Accion Etica Politica,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Red Familia,Mexico,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Red Latinoamericana de Jovenes por la Democracia,Argentina,Latin America/Caribbean
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,,Alliance Defending Freedom,United States,The West
R2015G,Conference,WCF Regional Conference,United States,"Washington, DC",2015,Inter-American Summit,William Saunders,Americans United for Life,United States,The West
